CBFA2T2	0.927853517820704	0.957608664276607	0.935408310786008	2.01681164261854	2.89391848543563	2.04407559861411	2.67906925371313	3.37547311194627	0.863787397335498	6.64305476379828	-5.35769012139661	1.87945191449663	-2.85066623948799	0.00436277378223231	0.0492609896839967
CBL	2.0512340418745	1.7558041501269	1.73489818743691	1.69123416824833	2.97139571730099	4.62831140078745	3.82124530121008	3.5461553253696	4.09982844633676	15.2785001627919	-5.58605972602125	1.79028166835958	-3.12021277140134	0.00180720449620653	0.0289906113403665
CCDC144A	3.66640519146143	3.17245477674278	3.60183021347638	4.43766030992149	5.56889104267218	3.98977104403587	4.34812658557105	5.23094223338251	4.32686598024754	27.7107670678412	-2.93111779430361	0.986078716436509	-2.97249879289159	0.00295386371703645	0.0386636301815917
CDC27	1.14453920644759	1.17381661330308	1.15195835180186	2.29311633975981	3.13150782565738	1.95183749164626	2.94371530478338	3.63318960417225	1.77895825982646	7.66374275555052	-5.56348130080655	1.66878851633265	-3.33384443046919	0.00085654549985973	0.0209547738358541
CDKL5	1.03141734753789	1.05572586324904	1.03754997560513	2.15276024008908	2.97527359330967	1.946662430002	2.59892424048626	2.36463093116589	1.92230347208613	5.29756722488047	-5.03761865946929	1.55613643415837	-3.23726027415706	0.0012068328757694	0.0250509248455163
CEP57L1	1.39545030990429	1.42450214584077	1.40279748015623	3.57020317148452	3.07346740875981	3.28615566356107	3.32097507678858	3.4211204569391	1.33397673534013	9.65710615580042	-5.89684838471706	1.78813232168515	-3.29776958517243	0.000974560713332517	0.0229395309569867
CERKL	1.8050202406117	1.83339781471654	1.81217795932212	2.9646107027036	3.6145793519375	3.41612145123624	3.82661430810106	4.8127184810359	3.12011427872325	14.99751255911	-6.53140906237491	1.58478310730852	-4.12132678109334	3.76696650865229e-05	0.00309644647011218
CFH	1.60054797057786	1.6354708176057	1.60940557920284	4.68859179794645	5.39704480292609	1.53160707400389	1.55444657265154	4.96974439593141	2.83783539645392	30.2864688579465	-7.54799276689686	2.36705972267386	-3.18876312861703	0.00142882905656948	0.0267488753130928
CHRNA7	1.18201142278172	1.21477928274604	1.1903321938385	2.36115623275981	3.96393947157878	2.3694262221227	3.96803001782115	2.90159410491469	1.11139213714054	10.6079233163527	-6.03512378301548	1.93570998050133	-3.11778305831354	0.00182216876466114	0.0289906113403665
CLN5	5.95742100223827	5.32056773450718	6.31985453261614	7.78085876409344	8.51949524109328	6.94819052823269	7.11632612915268	8.64964842095281	6.18706872648926	245.025123392416	-3.86139588062224	1.26100495716598	-3.06215757414663	0.0021974773974958	0.0329621609624371
CNOT2	4.04495294445065	3.8363131420902	4.76869927714805	6.16434438428805	6.53359859439903	5.49206624220068	5.43009061842473	6.89258778242187	5.3772600903838	71.3169580436627	-4.01667990550057	1.12651347035189	-3.56558533139055	0.000363045011456497	0.0133224553311268
DCAF13	1.51968746183448	1.54668367341557	1.52649988643267	2.64663775127143	3.64528939182207	2.86378721632576	2.82468283178023	3.22533465330791	3.55663499293392	9.13119065607826	-5.8231099129711	1.49189980355868	-3.90315080079846	9.49485024728087e-05	0.00541997701615616
DIAPH2	0.834598961100922	0.866918675909067	0.842825004958982	2.58063157271564	1.2598305336053	1.12223739265734	1.65983054672259	3.50561367172672	3.31809549990233	7.42871663382757	-5.51763958820386	1.86310466245885	-2.96152959057163	0.00306115077176688	0.0395639297860436
DNAJC10	3.00089639506392	2.87605428321068	3.01842372786819	5.03324206471005	4.83611272276478	4.16437196360629	4.53378667026286	4.80551996256301	3.5099396997763	23.4389855104268	-3.96755255781975	1.03156077880256	-3.84616460740713	0.000119981173978851	0.00601369054942778
DPP8	1.03670541864825	1.07431729590211	1.04631469550514	0.98498118239385	4.87759104374728	2.28306920364378	0.985875287900101	3.51547083122292	2.77685107852335	25.344465812156	-7.29199355396243	2.45144265895206	-2.9745723512373	0.00293397257376101	0.0386494464043518
EI24	0.820453732993676	0.849943652059367	0.827945964290934	3.17920175056397	1.0187561535161	1.96285946265962	1.62316581819561	3.06314428914789	2.0421767117106	6.01599081191726	-5.2095261799484	1.78418534484833	-2.91983464329557	0.00350217158688132	0.042839063160959
EIF3L	1.27302833700923	1.30028916164557	1.2799153954149	2.36653004530745	3.4704081120527	2.76245942895033	2.65510419657621	3.31322480939663	2.01368933837061	7.58983011164235	-5.55422369099289	1.5772075317826	-3.52155539399141	0.000429023022663307	0.0148718798079236
ELP4	1.96958807352428	2.33852505513787	1.97708157140205	3.43225998953952	5.76330482859083	3.76865214634772	1.93100520946133	4.1537952710112	3.9560806457224	34.7129817354046	-6.77754185242726	1.97686196807598	-3.42843454013314	0.000607072915641856	0.0180802150962901
EPM2A	1.04607743148911	1.07737689124184	1.05402562240573	2.90745985701008	2.69000647847205	2.25461313808981	3.88590987725367	2.46664616728956	0.97862370356187	8.20343557210088	-5.66066993411153	1.8951375295724	-2.98694413771054	0.0028178120625878	0.0384473847484269
ERBB2	1.00057423236188	1.03017980971335	1.00808600990346	0.96077967793249	2.40903373239028	3.46982358302185	2.72560189571966	2.8634107018863	2.06889820764583	6.95177375688542	-5.42448331582975	1.84415776065054	-2.94144212147893	0.00326687886913163	0.0414085131779825
FARP1	0.950399806262394	0.976873250857318	0.9571040872265	1.99370885374832	2.64527620467143	1.77247907988465	2.11810697775179	3.12756372214356	1.87938862998198	5.39571266945393	-5.05758755282478	1.6129368240645	-3.13563896450699	0.00171480164670502	0.0281913390718305
FGB	2.51014586996142	2.53897114419357	2.51738652722136	4.57573720408759	5.63235986477543	2.81327209287023	4.69242268397096	8.88955786279729	3.04763061409648	72.490439778205	-8.80640081290193	2.0472639101615	-4.30154645387522	1.69610205816745e-05	0.00191044476538494
FUT8	3.93919172753597	3.01050383720412	2.99522149648133	5.48776070773767	7.12119399290479	4.10887372825273	4.99123883811269	5.53739477108679	3.39501995591133	63.8720909187662	-4.83460026632677	1.59014820760683	-3.04034570060788	0.00236306739731717	0.0341979119823013
FXR1	2.0589010165409	2.08302890509389	2.73894534332689	3.77047406566737	4.09931056616108	3.65689534172292	3.25466890872868	3.96803469947858	3.86693924090734	13.3590471712138	-3.89601688970367	1.17422867042607	-3.31793711721415	0.000906848979019929	0.0219244076692465
GHR	1.44509767356573	1.4778060361024	1.45338833789836	2.84181049490676	3.67033257991868	2.73670588108206	3.77457150915528	4.74869756025058	1.37516021657913	14.6362503748245	-6.49725197086935	1.93970367457262	-3.34961059054595	0.000809252432179278	0.020305482802961
GLIPR1	4.8100075836018	4.02260715080115	4.32337002248179	5.54525375211706	6.39207337088821	5.43055942934766	5.65584394468987	5.4995302319329	5.92436083363455	52.2499057414701	-2.85322931537611	0.809562091187127	-3.5244107233235	0.000424425810003818	0.0148718798079236
GMPR2	1.21152492457353	1.24160627664541	1.2191486168018	3.85006450110911	2.78340882667632	2.88066598601041	1.17192401144404	2.94747720843947	2.84799873619524	8.6794768373307	-5.74358124511958	1.82073547143967	-3.15453910533093	0.00160751833409184	0.0273012411285845
H6PD	1.14528134548848	1.17833329461166	1.15367796164665	2.72061246104684	3.87714531330474	2.24008487835166	2.07535950468846	4.0813425140235	1.38834884977421	10.4621727455841	-6.0149594092409	1.82518145365374	-3.29554050486314	0.000982325413243228	0.0229395309569867
HBA1	6.15417576460651	5.8213678918112	6.40736599989908	6.70435236233753	7.25814342142104	7.05375968092727	7.20878359938774	6.8862815416346	7.61893529932376	131.621327755228	-1.98218982846087	0.648371368442651	-3.05718285065852	0.00223427936957715	0.0330427944029447
HBA2	6.14539034858009	5.79203527970825	6.51821501944104	6.73885257014994	7.41177112018066	7.10211834716418	7.34857272181917	6.80475521492226	7.63742808281993	138.068114487752	-2.01651156810135	0.694710578261363	-2.9026642622141	0.00370003064187536	0.0444778295641384
HBS1L	0.997652888252184	1.02565700393405	1.00474931362713	2.46603434576469	2.98208883689532	2.17936956080245	2.69849486995479	2.94946626739386	0.937887851994138	6.2339710890223	-5.26709277886892	1.81462707487429	-2.90257588007927	0.00370107486884071	0.0444778295641384
HIC1	4.46442706017857	4.83361448223187	4.65982874420441	6.07248189034561	5.21603467174186	6.12044280851912	5.44502823728418	7.04886507298146	5.91535254894101	68.9866947777994	-3.06878977508388	0.878045502474367	-3.49502362512638	0.000474019795127039	0.0154620742696201
HNRNPAB	1.04978900509705	1.0780001990149	1.05693133761189	2.3225325425326	2.48852203640752	2.55561453250746	3.08521536222591	1.01407780311009	3.28020665050801	6.8231252847882	-5.3986549812444	1.81125794142536	-2.98061079969424	0.00287674148944472	0.0384473847484269
HSP90AB1	2.22260002887434	2.9434074507445	2.22869607326213	3.8862424022646	4.0172688842042	4.85238448771532	4.10596569039406	4.26523653852541	3.11831795323931	17.8586088170843	-4.2296127963398	1.28625377353186	-3.28831905754175	0.00100787547799874	0.0229558035424286
INTU	3.77286300463375	3.64483561501543	3.33887117423567	5.35681090296336	6.00307287678304	4.27973936294903	4.6888850289481	6.06131466946253	4.28649424022321	42.473936031425	-3.97187337811672	1.08461951381092	-3.66199697455299	0.000250256815916657	0.0104954644226271
IQCG	0.905710355969785	0.929938700751461	0.911836171804405	1.44485660684735	2.1313192210198	2.15298036008698	2.05455363828258	2.57877190916821	2.4242827769202	4.54496552468276	-4.81184319655298	1.56332495054584	-3.07795458319328	0.00208426677663454	0.031963941984955
ITIH2	1.10805455926145	1.14378244683959	1.11715642434674	2.20101486694654	3.83563761816549	1.03621566796639	2.7116022713446	4.50853612502858	1.9462140765007	15.7267859180154	-6.60161674709292	2.0851400434031	-3.16603039109	0.00154534647209296	0.0273012411285845
KIAA0319L	1.02596295343777	1.0511790455282	1.03233716587358	2.52360446319155	2.9144368826608	1.9481364326279	2.35963710669782	2.45439385369505	1.79677405658128	5.27979501620102	-5.03107781588876	1.55154749764923	-3.24261927108994	0.0011843636361929	0.0249185997521544
KLRD1	2.0744529305377	2.10032191137833	2.37181191208673	3.35381191497895	4.70174857851349	2.96681179436527	3.8554821217865	4.33168671544726	4.37510573103051	17.4858859817009	-5.78405541310918	1.52562177143399	-3.79127744596391	0.000149874413956953	0.00699981637912589
KPNA5	2.33693787374139	2.87919533952289	2.82127571602823	3.48708261448729	6.09468539853584	3.09246998788068	3.61609202412079	5.4829328849014	3.85402999233979	34.7220210026008	-4.82455225637907	1.47004130946345	-3.28191611033024	0.00103104274249906	0.0230303569112561
KRR1	3.8375284481969	3.1264316216004	3.38819954663292	4.54262372288723	5.38015735719992	4.34873515165904	4.67452742956371	4.46886003036443	4.93606796222987	26.0531452462159	-2.84233471795463	0.873087393621952	-3.25549852021499	0.00113193486333424	0.0244855383594933
KTN1	1.74129179248606	1.77115060756078	1.74883074084793	4.40907929875162	4.25123703699108	3.24254831217323	1.70245142611186	4.50407167890539	3.36346526001977	16.7876442398167	-6.69628330994123	1.85830530605605	-3.60343550014017	0.000314038702777305	0.0121764063057993
KYNU	3.15413155986514	2.83151159352518	3.71867156488039	4.59830161689015	5.8344733351192	4.06391778689597	4.627184218991	5.33713929330062	3.51006024634787	31.9343985972327	-3.58241049748937	1.22246498551235	-2.93048106894279	0.00338437614368668	0.042150866516825
LAMB1	0.953789713669875	0.978059034783019	0.959923963410176	2.08727862496598	1.83642245941562	2.09618551318614	2.60425430643897	2.61213240563435	1.9686277996794	4.69973105283207	-4.85155830701118	1.5323349542639	-3.16612128014906	0.00154486368031334	0.0273012411285845
LCP1	1.03560640102719	1.07043027867773	1.04447011766074	2.82129906556525	4.28725293477275	1.30823858284046	3.44674282932702	2.83371476375286	0.959756478011512	10.9334748846013	-6.07987611286226	2.05211587678203	-2.9627352829589	0.00304918674823176	0.0395639297860436
LDHA	1.76400730442998	1.79340595760685	1.7714270728611	3.36308606045273	3.9806976010298	4.37750943530457	1.72581453683639	4.52846289639331	3.62087513944746	16.3756641726292	-6.66082281032542	1.83488325670269	-3.63010713951088	0.000283303600668053	0.0113590643749989
LOC100129518	3.95049486597405	3.70260629921679	3.97204737399498	5.16913654464542	6.8643175385475	4.64390078404851	4.59907958443729	6.30053926631342	4.89066382627838	59.1230628550423	-4.05683324419599	1.11157193426021	-3.64963626658669	0.00026261190178159	0.0107933491632234
LONP2	0.905651807896893	0.92610415756879	0.910787316759196	2.64975699875411	1.77293316485892	1.53719310955668	1.77168873010679	2.76209640500839	1.90564587057305	4.75715955916175	-4.86944766771994	1.6344919617245	-2.97918116561574	0.00289019840425239	0.0384473847484269
LPP	2.58791676878293	3.21287039997957	3.15127610245279	3.72418997563825	4.89472536970458	4.57442710530989	4.56854291016749	4.91960428312305	3.87559784601507	22.2375550560649	-3.56661274458599	1.0434261625053	-3.41817454147637	0.000630426644373891	0.0182468556927936
LRCH3	1.34985456783573	1.37873534458994	1.35716000574592	1.31141728226254	2.99821954227205	3.33543405949263	3.13316327002982	3.43144420939822	3.33902535094356	9.05550284445067	-5.80626402566375	1.76701851056944	-3.2859101310674	0.00101653436611241	0.0229558035424286
LST1	1.35014994734584	1.38259155717128	1.35837681284131	3.28977307004755	1.25362133160854	3.06450811058448	2.85642510716076	3.13677667518647	4.59034883267833	12.5295460307218	-6.27436980776141	1.92994184581255	-3.25106677249114	0.00114972851609151	0.0246113760475839
MAN2A2	0.789271753130592	0.817751229549682	0.796503938920069	1.38104854018657	1.64858433581828	2.03515045595325	2.24144835194002	3.37427533937027	1.78093316459618	5.50187558662592	-5.08054525631862	1.72256888120509	-2.94940034720953	0.0031839123507031	0.040639378140962
MAPK10	3.73156515542866	3.74570931939307	3.73507519878989	6.01108617398928	7.99117033348004	5.8939084510541	5.29933730413443	7.93142568521181	3.70391948651499	168.723228141945	-10.0255918891416	2.13473583717963	-4.69640866777557	2.6477554394919e-06	0.000544113742815586
MCFD2	4.38116866625927	4.45189969532207	4.39908808716788	6.23006267658804	7.38471620407393	5.42430016995855	5.16567451683408	6.63699824818539	5.60607044751324	85.4974686531552	-4.24083148259212	1.0055091067105	-4.21759629454367	2.46920383900927e-05	0.00230646085871094
METTL21A	0.934897640934257	0.965002094811832	0.942542567159861	0.894318759113223	2.54599069768554	2.57048844516351	1.88636474333198	3.55779844373531	2.53811677392814	6.83605649462836	-5.39940265190613	1.87180568785889	-2.88459570719777	0.00391916610908442	0.0458230824515761
MIA3	1.30399028256011	1.33088254629847	1.3107840728645	2.88587807793856	2.97830256644435	1.91176190632235	2.58380458700122	3.13291875276207	3.2756734209219	7.40581307434339	-5.51642588839517	1.54269300879597	-3.57584163339184	0.000349102948467254	0.0130437556200038
MIR3175	2.06739798622784	2.81041606042592	2.35463490376087	3.59425881059085	3.82921652044737	4.12238762486623	3.852545773074	3.89766540549861	2.99162531977568	13.0630069301641	-3.35739538944269	1.09606206376324	-3.06314350294667	0.00219025000032573	0.0329621609624371
MIR4751	1.89179347581184	1.91867648865933	1.8985607332353	3.41638528525592	3.49327403339153	3.95749160136431	2.83380356105623	4.46160576385108	4.14899258443681	14.7546344774098	-6.50968167841358	1.53020030435443	-4.25413696487267	2.09856826504728e-05	0.00205359894508198
MORC4	4.80580717220532	4.21880409607122	4.77641497220874	6.50355466420437	7.17009715774356	5.52823335098067	6.13029199169	7.49550321790712	5.48473528424795	104.685135672941	-4.42466106942174	1.13988426238077	-3.8816757239725	0.000103739149936645	0.00561010402946857
MRPL22	0.97677516461435	1.00113672426427	0.982932041489057	2.21150262500291	2.58165697943852	1.62204962078688	2.10901075559017	2.48576861339735	2.4094455407522	4.80348899386216	-4.89417383857613	1.53566009157271	-3.18701636217159	0.00143748642595312	0.0267488753130928
NDUFS1	5.2421442091275	4.83415230057635	5.23339740195948	7.04509676162568	6.70971220367082	6.28325085804542	6.22372525588295	6.10565061149018	6.59545294926452	86.8265753999632	-2.987183193224	0.6986495774616	-4.27565304494611	1.9057782645804e-05	0.00195818716685636
NEK1	1.79200754091697	1.82342425461904	1.79994788412166	3.70506844708308	5.28972470142067	3.04688528170065	2.69177467040588	4.96690076315524	2.58038850426651	22.5868118568539	-7.12574208638537	1.79715682394619	-3.96500850200636	7.33933311171471e-05	0.00455876120454939
NFIA	1.11045057968937	1.13097586976227	1.11559403563171	2.18761447966971	3.20614433340967	2.19616770057982	2.07254792568547	3.07315249285201	1.51895802617064	6.30679692752153	-5.28745576247128	1.67459348773757	-3.15745630279191	0.00159152087774505	0.0273012411285845
NIPBL	3.91533480919173	4.58327435426844	3.70242930163635	6.33004616121747	4.08732987607208	5.80630612250101	6.63284288788974	4.77512966760652	6.10483050158883	63.7181249844112	-3.72509450091155	1.16663448937466	-3.19302620901279	0.00140790167379517	0.0267488753130928
NONO	1.84659454200394	1.87429412519417	1.85357225851877	2.80511095155021	4.24728720163784	4.39925672209585	3.60332752620052	4.21994761712644	2.78540297031505	15.3654648105365	-6.56988517069498	1.59301239312906	-4.12418961649768	3.72042314050881e-05	0.00309644647011218
NRL	1.19816084434933	1.23159119495403	1.20665240689779	2.67878379223747	2.11620683725753	3.26962867422736	1.7552305023133	4.57815993209858	2.54061449515423	11.4861773662381	-6.14596816163165	1.79701270132368	-3.42010279454593	0.000625974769111351	0.0182468556927936
NXPH1	0.743784287292051	0.766601078878054	0.749548675574681	1.79395653324127	1.66084783156778	1.82117057706991	1.30082544484493	2.13078219417744	2.51923594919492	3.90563469844289	-4.59391076543009	1.60954068160078	-2.85417499411147	0.00431487562340246	0.0489893337353152
ODF2L	5.32575743314311	5.13911962402913	5.70005467007773	6.93456948511408	8.24058284395326	5.75693827631704	6.7389340959442	7.70882451790931	5.88938577903502	158.659946222509	-3.66015011834287	1.05363043505924	-3.47384623351077	0.000513054959804386	0.0162204298830464
OPALIN	2.40225290248848	2.42679398264113	2.40840747435006	4.76549737254416	5.3935853412671	3.82496319090554	4.64846343815381	5.07827881337314	3.10625328150595	28.0238779858687	-7.43609070809278	1.61241784495613	-4.61176408544094	3.99265987533553e-06	0.000745901458528592
OR10K1	2.03297667914946	1.74403156873697	2.04899462043009	3.95535823113134	3.68644175754364	2.49776681141492	3.34063067746971	3.58493459532168	2.75186552249443	10.6633736592556	-4.17116150297292	1.3750931567276	-3.03336649052877	0.00241841696690075	0.0347541738949723
OR14J1	3.45467939086168	2.70472634045294	2.68848114585952	5.3196814335017	5.59018630383533	3.76596571092183	4.28126683677541	5.69221040278999	3.51890917770722	34.9021519974428	-4.62095756813433	1.40489109569037	-3.28919272270252	0.00100475199570835	0.0229558035424286
OR2AT4	1.13593469831991	1.17151971417624	1.14498951829421	1.08764178561153	4.49868739939291	1.99959997311274	2.57502831105602	4.12096723618356	2.43436692611056	13.183478068314	-6.34954882982953	2.0232278890268	-3.13832607007199	0.00169915742630317	0.028159423476234
OR2G6	3.59398512733836	3.20482994682513	3.15706197092983	4.86784774735483	5.13013074156783	4.15770013819209	4.45590525211429	5.27199271149301	3.61891534425121	25.819783861665	-3.08474784147674	0.977832498741731	-3.15467919653538	0.00160674672492833	0.0273012411285845
OR2M3	3.69701690639432	3.6380899056862	3.99478153496097	5.65114093712194	6.06624386540389	4.47557875400117	5.10538894455218	5.92603466200004	4.56172699968215	43.988042669291	-3.73288415474982	0.970489017061511	-3.84639505354982	0.000119868438196614	0.00601369054942778
OR56A1	0.843846183605063	0.871555240250655	0.850875986842289	2.05387165450378	2.499006926412	1.54465500216983	2.16773322788586	3.20821017190514	1.33675654879311	5.43181618242894	-5.06520577503026	1.69948193856795	-2.98044107447144	0.00287833608800613	0.0384473847484269
ORC4	2.85959386201036	2.87818681501491	2.86422111739067	5.00448147768788	6.40023975078061	4.58055065050956	4.43039648345975	5.50556282552575	4.12427013846899	44.0453965363422	-8.08926835822486	1.62761010195291	-4.97002835538982	6.69431109760315e-07	0.000196525847222493
PAQR5	9.5014141024604	9.45761870808901	9.60063131078482	11.377932290256	10.5861613141566	11.8186595924042	12.0277722894979	11.0548108711811	12.3205206519181	3296.37834342187	-4.90019511922682	0.766823120227994	-6.39025479274788	1.65609572565699e-10	3.4032767162251e-07
PARP8	1.43785465924178	1.47097526628773	1.44625239169557	2.8415903231828	4.84992407577955	3.23680330356072	1.3941823761025	3.97428599793934	2.85530482323042	15.2193571795435	-6.55738239584403	1.94428688708426	-3.37264137273372	0.000744508548911047	0.0193666464305342
PCBP2	2.83574630675596	3.40345880892666	3.75369281802192	4.43226167609222	5.25066512296149	4.16514742132016	4.23725085708525	5.49818952822024	4.63049856270852	27.7794777414239	-3.15089525101793	1.05650108883637	-2.98238713079635	0.00286010086465329	0.0384473847484269
PCDHA1	3.09740087636125	2.73719450559034	3.11454326452752	4.93098470953547	5.51830759081444	4.32378471537276	4.25136835513541	5.04658943446065	4.10971844867658	28.0693693195378	-4.58925574215501	1.12446616601077	-4.08127508045542	4.47893076895828e-05	0.00317386301041699
PCDHA2	2.27922155438749	2.01917295927303	2.29439300230107	3.99911754256174	4.49958617878244	3.35725820201531	3.28950509962179	4.04368473020854	3.15782769304821	14.2420957173272	-4.60130361756297	1.34896350736403	-3.41099191523295	0.000647270107155076	0.0184444827683251
PCDHA3	2.26235921510532	2.00038728915107	2.27758949192545	3.88636269252369	4.48857079327646	3.34457619282756	3.27662879426365	4.03222503729358	3.14466493987342	13.9309791309897	-4.56907908652208	1.34800499442603	-3.38951198653945	0.000700171477436333	0.0186863946250865
PCDHA4	3.5749310253612	3.15602388644232	3.59309167611311	5.45763393552678	6.05294824004343	4.83396038295325	4.77431696379498	5.5788341066314	4.58081997406343	40.3786361251702	-4.53477083263992	1.05483508531842	-4.29903299175057	1.71544937997564e-05	0.00191044476538494
PCK2	1.74458757707652	1.7765887360752	1.75268080585792	3.38435397115066	2.69513634571951	4.22457696801438	2.77316321681941	5.60929558699515	3.24000751594537	22.5641054296609	-7.12136838414981	1.79901084855194	-3.9584910729593	7.54247595886516e-05	0.00455876120454939
PCSK5	3.44847818704007	3.87773831387709	3.29403752906216	4.5130623265865	6.42077541848208	4.91636356465115	5.4301798317125	5.95084528017402	5.3685591739134	50.2302435821787	-5.01534167379426	1.16838351707802	-4.29254743882128	1.76634795826345e-05	0.00191044476538494
PIGN	8.42369894839062	8.36816413987172	8.77957766570608	10.5017881208898	10.9251898367272	9.55701024211628	10.2895016552128	11.6519406434551	9.47752631916423	1698.90554374872	-4.59956019928413	0.941066547045957	-4.88760355335371	1.02070810084039e-06	0.000233061683025223
